id,order_date,ship_mode,customer_id,sales
127040,12/6/2015,Standard,SG-20605,1782.17
128090,8/16/2015,Standard,JM-15865,2200.328
128587,12/24/2015,Standard,HM-14860,4909.61
129007,9/13/2015,First,KD-16615,1336.352
129553,7/27/2015,Standard,PG-18820,29.97
129637,12/17/2015,Standard,MC-18100,234.688
130491,2/8/2015,First,BH-11710,21.11
130512,8/21/2015,Standard,SM-20320,837.444
130519,9/15/2015,Same Day,NG-18355,111.904
131359,10/30/2015,Second,FA-14230,603.434
131842,12/5/2015,First,RR-19525,97.424
132836,6/1/2015,Standard,AJ-10945,774.47
134026,4/26/2015,Standard,JE-15745,1001.76
134271,4/18/2015,Second,RF-19735,21.93
134558,12/19/2015,Second,PM-19135,3332.974
136259,11/5/2015,First,CB-12415,34.418
136427,6/20/2015,First,JM-16195,125.944
136476,4/5/2015,Standard,GG-14650,157.794
136749,12/25/2015,Second,LH-16900,433.78
136987,4/11/2015,Second,AR-10540,692.728
137008,10/2/2015,Standard,JP-15460,235.97
137533,12/18/2015,Same Day,JK-15640,20.736
137960,12/18/2015,Same Day,MW-18220,166.24
138093,12/10/2015,Standard,KM-16225,776.44
138121,12/17/2015,Same Day,JL-15835,1233.61
138303,9/3/2015,Standard,MG-18145,755.096
138716,9/17/2015,First,CS-11845,25.032
138919,9/17/2015,Standard,LS-16975,344.22
139675,3/13/2015,Second,NF-18595,1242.896
139759,8/25/2015,Standard,NL-18310,146.744
140200,7/26/2015,First,CA-12775,393.165
140851,7/13/2015,Second,ND-18460,38.88
141453,11/30/2015,Second,DB-13270,3.882
141684,6/29/2015,Standard,MM-18055,24.96
142020,6/4/2015,Second,TC-21535,65.72
142811,4/2/2015,Standard,JL-15850,87.8
144771,10/2/2015,First,CK-12205,64.072
145121,10/2/2015,Standard,MP-17965,26.9
145422,12/3/2015,Standard,PW-19240,359.499
145436,2/28/2015,Standard,VD-21670,551.264
146745,9/3/2015,Standard,AS-10630,135.936
147242,9/10/2015,Standard,EH-13765,702.74
147662,2/14/2015,Standard,KB-16315,427.548
147739,12/25/2015,Standard,JD-16150,547.136
148817,12/1/2015,Standard,KD-16495,125.64
149629,7/17/2015,Second,MP-17965,231.92
149692,12/6/2015,Standard,KW-16435,2.772
150161,7/25/2015,Standard,RB-19795,25.176
150231,3/16/2015,Second,JK-15640,17.52
150630,9/17/2015,Standard,TB-21520,3329.434
151407,11/8/2015,Standard,RD-19585,263.96
151435,9/6/2015,Second,SW-20455,85.98
152128,5/25/2015,Second,NM-18445,149.2
153283,11/12/2015,Standard,EB-14110,15.56
153374,2/9/2015,Second,JF-15565,479.952
153500,7/3/2015,First,DG-13300,458.072
154389,11/27/2015,Standard,EH-14125,748.752
155369,4/19/2015,Standard,PG-18820,329.96
156496,8/10/2015,Standard,WB-21850,711.784
156797,8/11/2015,Standard,PO-19180,149.96
156867,11/13/2015,Standard,LC-16870,378.138
157014,10/3/2015,Second,BM-11785,139.544
157154,1/10/2015,Standard,MM-17920,1018.104
158589,11/20/2015,Standard,KW-16570,32.04
158911,7/5/2015,Standard,RS-19765,16.712
159499,11/21/2015,Second,EM-14095,365.496
159513,4/2/2015,Standard,JD-15790,71.976
159982,11/28/2015,Standard,DR-12880,796.324
160150,7/19/2015,First,TS-21085,2.025
160563,10/20/2015,Standard,NS-18640,255.99
160857,5/8/2015,Standard,NW-18400,3384.518
161347,9/13/2015,Standard,HG-14845,2.412
161466,9/24/2015,Second,ON-18715,6.848
161991,9/26/2015,Second,SC-20725,1116.48
163279,3/22/2015,Standard,JD-16150,1685.456
163433,4/18/2015,Second,MP-17965,544.41
163685,6/1/2015,Standard,KE-16420,47.968
163783,12/27/2015,Standard,DR-12940,12.672
163825,6/16/2015,First,LC-16885,3184.356
164175,4/30/2015,Standard,PS-18970,213.115
164238,8/16/2015,Standard,JW-15955,346.158
164308,9/24/2015,First,SC-20680,821.94
164357,11/25/2015,Standard,SF-20065,13.12
164448,10/31/2015,Second,DK-12835,481.698
164966,7/30/2015,First,GH-14410,155.88
165449,11/22/2015,Standard,AP-10720,27.168
165512,5/24/2015,Second,VS-21820,610.307
165743,11/20/2015,Second,MM-18055,160.272
166520,7/16/2015,First,KE-16420,680.78
167220,12/12/2015,Standard,JB-15925,22.368
168704,4/13/2015,Standard,FP-14320,1061.328
168732,12/10/2015,Standard,KM-16660,129.64
168914,5/21/2015,Standard,JE-15745,20.768
168935,11/27/2015,Standard,DO-13435,459.4335
100405,8/26/2016,Second,TS-21430,8.26
100419,12/16/2016,Second,CC-12670,4.788
100461,1/8/2016,Standard,JO-15145,1671.93
100566,9/3/2016,Standard,JK-16120,83.952
100720,7/16/2016,Standard,CK-12205,644.198
100839,10/13/2016,Standard,NC-18625,752.41
101196,5/12/2016,Standard,FM-14215,82.368
101497,9/29/2016,Second,PS-18760,18.97
101616,9/3/2016,First,CY-12745,87.28
102141,8/26/2016,Standard,KD-16615,146.688
102232,8/5/2016,Standard,MF-17665,197.05
102239,5/5/2016,First,LW-16990,1691.608
103646,4/21/2016,Standard,SP-20545,195.976
103674,12/6/2016,Standard,AP-10720,1018.302
104794,12/16/2016,First,KD-16495,3.68
104815,9/3/2016,Standard,RB-19570,198.744
105452,7/28/2016,Standard,BF-11005,327.42
105578,5/30/2016,Standard,MY-17380,874.308
106313,8/22/2016,Standard,DG-13300,19.44
106600,4/8/2016,First,RM-19375,354.9
106677,11/5/2016,Standard,AS-10285,23.988
107440,4/16/2016,Standard,BS-11365,9135.19
108098,10/14/2016,Standard,CP-12340,177
108455,12/2/2016,Standard,MK-18160,100.25
108497,6/14/2016,Same Day,MH-17290,599.165
108504,2/5/2016,Same Day,PP-18955,2075.51
108637,3/13/2016,Standard,AB-10060,334.2
108777,12/12/2016,Same Day,JM-15655,402.645
109260,9/26/2016,Standard,TN-21040,431.976
110156,11/19/2016,Standard,EH-13945,296.668
110170,9/27/2016,Standard,HM-14860,956.6648
111290,7/22/2016,Standard,DK-13375,1137.4
111528,12/30/2016,Same Day,JP-16135,487.704
111563,11/4/2016,Standard,SM-20005,77.488
112396,2/9/2016,Standard,JR-16210,121.83
112970,11/14/2016,First,TB-21250,9.84
112977,3/10/2016,Standard,CJ-12010,176.784
113509,3/15/2016,Standard,PL-18925,83.976
113649,8/9/2016,First,HA-14920,645.136
113677,11/13/2016,Standard,CM-12655,2294.9
113985,12/2/2016,Standard,KD-16495,203.108
114013,3/13/2016,Second,SC-20770,2550.587
114174,9/8/2016,Standard,AP-10720,188.7
114230,11/27/2016,Standard,CM-12235,39.808
114293,11/21/2016,Standard,JH-16180,195.136
114622,4/10/2016,First,JR-16210,8.904
114776,12/6/2016,First,GG-14650,19.44
114888,9/19/2016,Second,CC-12430,18.192
115441,7/25/2016,Second,SH-19975,941.18
115455,9/8/2016,Standard,SE-20110,615.606
115819,4/19/2016,Second,JO-15280,156.516
115952,10/6/2016,Same Day,JH-15910,28.85
116365,1/3/2016,Standard,CA-12310,376.64
116400,10/22/2016,First,EB-13930,39.92
116442,12/15/2016,Standard,BP-11230,14.76
116729,12/25/2016,First,GK-14620,2875.544
117037,5/17/2016,First,LW-17215,63.922
117387,10/27/2016,Standard,PA-19060,67.136
117541,11/14/2016,Standard,JM-16195,36.37
117793,8/23/2016,Standard,MA-17560,79.74
118780,9/10/2016,Second,PN-18775,66.17
119046,6/2/2016,Standard,EH-13765,93.06
119270,3/12/2016,Standard,SW-20245,19.98
119298,11/25/2016,First,EP-13915,59.98
120460,4/30/2016,Standard,BF-11170,22.608
120929,3/18/2016,Second,RO-19780,189.882
121013,9/5/2016,Standard,MM-17920,1678
122182,3/10/2016,Standard,BD-11770,39.992
122245,9/25/2016,Standard,AB-10105,393.165
123470,8/15/2016,Standard,ME-17725,141.21
123610,5/12/2016,Standard,VM-21835,128.67
123750,4/15/2016,Standard,RB-19795,895.06
124163,9/25/2016,Standard,SC-20695,773.59
125402,9/25/2016,Standard,DL-12865,1059.088
125969,11/6/2016,Second,LS-16975,319.984
126431,7/1/2016,Same Day,SU-20665,136.43
126452,8/21/2016,Standard,SC-20230,3339.122
126844,10/8/2016,Standard,BW-11110,51.712
126893,11/26/2016,Standard,CT-11995,494.982
127334,12/15/2016,Standard,MP-18175,651.363
127425,8/26/2016,Standard,DR-12880,282.95
127971,11/20/2016,Standard,DW-13195,448.418
128195,8/4/2016,First,RA-19285,3.98
128293,6/2/2016,First,KC-16255,64.784
128678,9/15/2016,Standard,RB-19570,70.064
128902,3/11/2016,Standard,MB-18085,244.006
128909,10/9/2016,Second,SP-20545,351.968
129469,9/23/2016,Standard,KL-16555,537.616
131058,12/27/2016,Standard,EM-14140,20.16
131114,12/9/2016,Second,RW-19630,43.964
131149,7/10/2016,Standard,LH-17155,492.28
131611,11/5/2016,Standard,EP-13915,2007.9048
131674,11/29/2016,Second,NC-18535,58.416
131891,7/29/2016,First,PW-19240,2.214
131912,10/29/2016,Second,LH-17155,11.744
132423,4/15/2016,Standard,MY-18295,41.528
132577,11/22/2016,Standard,JE-15475,60.44
132857,12/11/2016,Standard,CA-12775,6.672
133508,4/17/2016,Standard,SW-20350,29.05
133879,3/21/2016,Standard,KT-16465,544.99
134369,9/16/2016,Standard,BC-11125,12.96
134488,9/24/2016,Standard,PK-19075,155.372
134656,9/28/2016,First,MM-18280,99.136
134761,11/30/2016,Same Day,DB-13210,36.192
134908,6/5/2016,Standard,JS-15940,132.168
135209,12/29/2016,Second,MH-17290,62.752
135720,12/11/2016,Second,FM-14380,663.952
135923,1/22/2016,Standard,CM-11935,530.272
136581,11/10/2016,First,SV-20365,31.104
137295,1/8/2016,Standard,VS-21820,187.228
137547,3/7/2016,Standard,EB-13705,21.072
138408,11/18/2016,Second,KC-16255,1319.96
139087,7/17/2016,Second,DK-13375,656.4
139262,2/21/2016,Standard,LC-16960,471.078
139388,11/7/2016,First,CC-12475,14.96
139486,5/21/2016,First,LH-17155,121.436
139710,6/9/2016,Standard,GM-14680,177.48
140158,10/4/2016,Standard,DR-12940,5549.41
140172,3/8/2016,Standard,SP-20650,221.044
140809,2/1/2016,First,CK-12760,56.45
141264,8/13/2016,Standard,CT-11995,244.3
141544,8/30/2016,First,PO-18850,1269.87
141880,8/22/2016,First,TC-21475,98.328
142251,10/31/2016,Second,FO-14305,32.064
142685,6/23/2016,Standard,MG-17695,835.17
143280,2/22/2016,Standard,TZ-21580,492.85
143448,12/10/2016,Same Day,MH-17455,1424.9
143819,3/1/2016,Standard,KD-16270,6125.822
144057,5/9/2016,Standard,CV-12805,1013.792
144211,8/28/2016,Standard,CS-12130,124.056
144351,11/14/2016,Standard,RC-19960,89.97
144393,10/28/2016,Standard,SM-20950,17.616
144477,8/12/2016,Second,DB-13270,37.312
144547,11/10/2016,Standard,MS-17770,279.944
146066,8/21/2016,Second,RB-19465,815.292
146570,5/15/2016,Standard,SN-20710,612.14
146710,8/27/2016,Standard,SS-20875,114.84
146794,9/26/2016,Standard,SH-19975,424.9575
146857,5/6/2016,Second,BE-11455,54.48
147340,9/24/2016,Same Day,EB-13750,63.2
147711,9/3/2016,Second,HF-14995,430.94
147991,5/5/2016,Standard,ZD-21925,16.72
148110,9/5/2016,Standard,AR-10825,347.802
148334,8/22/2016,Standard,DD-13570,4.312
148803,12/11/2016,Same Day,LR-16915,85.224
148901,5/14/2016,Standard,MK-17905,191.018
148957,9/17/2016,Standard,CC-12430,12.32
149790,9/26/2016,Standard,SC-20380,15.624
150035,12/1/2016,Standard,CL-11890,16.74
150140,4/6/2016,Standard,VM-21685,1294.75
150147,4/25/2016,Second,JL-15850,108.42
150357,10/10/2016,Standard,EB-13975,24.703
150567,5/17/2016,Standard,RP-19855,29.97
150861,12/3/2016,First,EG-13900,1165.328
151260,12/11/2016,First,SC-20695,73.536
151827,3/31/2016,Second,CS-11950,312.766
151862,3/1/2016,Standard,ON-18715,159.984
152051,6/25/2016,Standard,TS-21160,714.498
152373,9/5/2016,Standard,PT-19090,93.456
152415,9/17/2016,Standard,PO-18865,206.64
152835,5/19/2016,Standard,RP-19855,21.4
153129,12/26/2016,Standard,FP-14320,33.9
153815,11/6/2016,First,KL-16555,368.432
154256,6/23/2016,Second,SM-20005,25.83
154361,3/14/2016,Standard,HZ-14950,21.88
155103,12/2/2016,Standard,JF-15190,505.368
155173,3/6/2016,Standard,JB-16045,502.221
155180,1/22/2016,Standard,TB-21280,26.336
155404,9/22/2016,Standard,AS-10630,13.28
155768,12/1/2016,Same Day,LB-16795,1215.72
155971,6/6/2016,Standard,RB-19795,121.95
156097,9/19/2016,Same Day,EH-14125,703.68
156692,8/13/2016,Same Day,HG-15025,89.32
156986,3/20/2016,Standard,ZC-21910,132.709
157308,8/17/2016,Standard,NM-18520,15.712
157490,10/6/2016,First,LB-16795,801.55
157728,9/22/2016,Standard,RC-19960,133.54
157840,12/20/2016,Second,MC-17575,33.9
157945,9/26/2016,Standard,NF-18385,756.486
158288,11/26/2016,Second,EH-13945,78.759
158309,11/26/2016,First,PA-19060,3.744
158680,7/1/2016,First,NZ-18565,2.496
158708,6/26/2016,Second,AB-10255,13.616
159093,5/9/2016,Standard,RS-19420,32.04
159415,4/17/2016,Standard,CS-12175,79.12
159856,10/18/2016,Standard,EP-13915,307.92
160206,4/1/2016,Standard,MY-18295,12.99
160528,8/23/2016,Standard,MH-18115,1416.304
161396,4/19/2016,Standard,GM-14455,624.576
161683,12/3/2016,Standard,CJ-12010,413.008
161844,12/9/2016,Second,DK-12835,82.92
162026,10/8/2016,Same Day,JE-15745,61.96
162103,11/13/2016,Standard,LB-16795,3.136
162677,3/26/2016,First,DB-13210,187.616
162852,12/27/2016,Standard,BG-11695,845.488
162859,2/15/2016,Standard,PG-18820,407.072
163258,12/29/2016,Standard,PF-19225,11.232
163461,6/18/2016,First,BT-11440,76.864
163538,8/26/2016,Standard,SS-20515,47.97
163881,11/24/2016,Standard,SP-20860,2904.572
164189,3/24/2016,Standard,DR-12880,403.168
164196,11/11/2016,Standard,AS-10285,2678.94
164588,4/16/2016,Standard,AP-10915,12.84
164630,1/4/2016,Standard,EB-13975,959.968
164945,11/22/2016,Standard,CA-12055,134.272
165078,11/5/2016,Standard,MA-17995,196.33
165505,1/23/2016,Standard,CB-12535,1672.31
166660,1/30/2016,Second,TB-21250,483.748
167339,1/21/2016,Second,TD-20995,1167.056
167472,6/6/2016,First,CK-12595,678.87
168095,7/15/2016,Standard,MC-17425,335.8
168410,2/21/2016,Standard,BV-11245,405.3
168620,12/24/2016,Second,RB-19795,823.61
169040,12/6/2016,Standard,GT-14710,1169.454
169369,12/12/2016,Standard,EC-14050,299.07
100048,5/19/2017,Standard,RS-19765,889.29
100209,7/9/2017,Standard,TD-20995,1.08
100398,8/19/2017,Standard,DO-13435,102.72
100482,4/11/2017,Standard,JL-15130,43.888
100930,4/7/2017,Standard,CS-12400,1735.8505
101518,11/3/2017,Standard,PB-19105,40.776
101539,3/16/2017,Second,VM-21685,712.966
101721,7/23/2017,Standard,MY-17380,63.312
101784,7/6/2017,Standard,PO-18850,122.136
101840,2/6/2017,Standard,SP-20545,273.7
102183,8/21/2017,Standard,PK-19075,4337.64
102288,6/19/2017,Standard,ZC-21910,148.884
102638,12/29/2017,First,MC-17845,6.03
102890,6/30/2017,Same Day,SG-20470,1044.63
102904,11/13/2017,Standard,CB-12025,239.92
103226,9/22/2017,Standard,DW-13195,27.18
103247,10/5/2017,Second,PO-19195,236.722
103814,12/9/2017,Standard,LH-16900,143.856
103828,8/13/2017,Same Day,JK-15370,206.67
104094,9/7/2017,Standard,AG-10675,13.48
104437,1/27/2017,Standard,TG-21310,137.94
104451,5/8/2017,Second,MM-18055,81.08
104661,1/15/2017,First,TB-21250,147.636
104955,3/19/2017,Standard,CG-12040,28.91
105046,7/17/2017,Standard,BE-11335,408.96
105389,10/23/2017,Second,DM-13015,837.796
105697,8/25/2017,First,JE-15715,25.696
105830,12/31/2016,First,DB-13660,156.512
105935,1/26/2017,Standard,BD-11500,3002.65
105998,11/3/2017,First,CR-12580,1872.934
106131,1/14/2017,First,TP-21565,337.688
106145,9/26/2017,Same Day,RA-19885,1065.216
106551,7/22/2017,Standard,EB-13930,526.344
106579,6/8/2017,Standard,BW-11200,12.176
106663,6/9/2017,Standard,MO-17800,169.253
106705,12/26/2017,Standard,PO-18850,44.75
106796,5/12/2017,Standard,JP-16135,10.272
107272,11/5/2017,Standard,TS-21610,246.38
107384,12/4/2017,Standard,TP-21130,551.55
107636,4/30/2017,First,NM-18520,5.76
107888,11/16/2017,First,CC-12220,354.77
107979,6/8/2017,Standard,FO-14305,197.3
108014,11/19/2017,Standard,JH-15430,59.913
108063,12/2/2017,First,AS-10090,34.65
108245,9/22/2017,Standard,SH-19975,24.62
108315,4/30/2017,Standard,MH-18115,225.546
108343,7/20/2017,Standard,AR-10825,361.044
108700,5/19/2017,Standard,PJ-18835,38.016
109253,8/21/2017,First,PR-18880,1520.15
109316,6/8/2017,First,MG-17680,1515.186
109484,11/6/2017,Standard,RB-19705,5.682
109582,9/12/2017,Second,JM-15865,166.44
109610,11/25/2017,Second,BS-11590,701.96
110149,12/10/2017,First,WB-21850,91.193
110576,11/28/2017,Standard,RB-19795,3629.936
110604,5/15/2017,Standard,JF-15295,303.544
110646,10/26/2017,Standard,JF-15190,166.692
110989,11/3/2017,Second,EJ-14155,43.5
110996,11/20/2017,Standard,KA-16525,283.92
111024,7/3/2017,Second,SZ-20035,279.004
111241,8/20/2017,Second,GM-14500,239.12
111423,8/17/2017,First,EH-13765,1358.484
111745,11/5/2017,First,RA-19885,159.99
111920,10/22/2017,Standard,PS-18970,36.44
112347,12/2/2017,Standard,BS-11380,1915.624
112613,5/28/2017,Standard,JH-15910,54.368
112928,6/1/2017,Second,BB-10990,17.48
113201,6/30/2017,Standard,TT-21220,204.95
113852,7/29/2017,Standard,GW-14605,90.57
113992,12/14/2017,Standard,LC-16885,974.988
114034,1/3/2017,Standard,DL-13315,38.88
114356,8/20/2017,Standard,TT-21460,35.96
114657,11/16/2017,Standard,MH-18115,52.44
115252,10/20/2017,Standard,MY-18295,30.336
115301,7/29/2017,Standard,VG-21790,115.96
115595,10/9/2017,First,XP-21865,35.2
115609,11/2/2017,Standard,CS-12505,168.1
116491,11/11/2017,First,PG-18820,35.184
116505,11/17/2017,Second,TB-21625,43.8
116652,9/15/2017,Standard,RD-19480,959.2
116659,11/12/2017,Same Day,NG-18355,370.782
116701,12/17/2017,Second,LC-17140,66.284
116897,5/27/2017,First,JG-15160,814.526
117247,10/9/2017,Standard,CK-12760,719.095
117331,10/21/2017,Standard,ND-18370,8.559
117450,9/4/2017,Standard,DO-13645,107.552
117534,3/25/2017,First,CV-12295,1069.132
117723,8/15/2017,Second,DL-13495,1801.632
118038,12/9/2017,First,KB-16600,38.196
118087,9/9/2017,Standard,SP-20620,2457.141
118157,11/14/2017,First,AW-10930,15.28
118535,2/11/2017,Standard,DJ-13510,20.7
118556,5/28/2017,Second,TH-21235,110.433
118598,11/16/2017,Same Day,CM-12190,119.94
118941,8/12/2017,Same Day,BB-11545,2017.32
119039,3/6/2017,Standard,BF-11170,14.976
119319,11/6/2017,Second,LC-17050,30.56
119438,3/18/2017,Standard,CD-11980,296.022
119662,11/13/2017,First,CS-12400,230.376
119816,3/4/2017,Second,TT-21460,114.684
120089,11/30/2017,Same Day,ML-17755,663.936
120147,3/30/2017,Same Day,TB-21400,170.872
120390,10/19/2017,Standard,TH-21550,1633.188
120418,6/11/2017,First,BC-11125,668.744
120607,5/19/2017,Same Day,JC-15775,195.64
120649,1/20/2017,Standard,JF-15490,3.52
120908,9/30/2017,First,BF-10975,20.664
121251,3/26/2017,First,GM-14440,377.528
122637,9/3/2017,Second,EP-13915,42.616
122672,11/4/2017,Standard,HG-14965,265.072
122714,12/7/2017,Standard,HG-14965,1889.99
123204,7/21/2017,Standard,CS-11860,17.48
123281,4/2/2017,Standard,JF-15190,25.11
123463,12/23/2017,Same Day,GZ-14470,13.48
123834,7/21/2017,Standard,GM-14500,124.404
123862,1/7/2017,Second,JF-15190,332.8
124303,7/6/2017,Standard,FH-14365,19.002
124779,9/8/2017,First,BF-11020,663.87
124821,6/25/2017,Second,AM-10705,871.4
124926,11/13/2017,Second,ME-17320,9.324
124968,9/8/2017,Second,MM-18055,765.625
125213,12/11/2017,First,NB-18655,6.54
125647,9/23/2017,Standard,LC-16870,133.896
125717,9/28/2017,First,DS-13030,535.264
125808,11/12/2017,Second,EP-13915,11.56
126053,12/5/2017,First,CS-11950,51.41
126060,4/14/2017,Standard,DW-13585,198.272
126081,6/29/2017,Standard,FC-14335,5.184
126179,7/3/2017,Standard,CS-12460,311.96
127292,1/19/2017,Standard,RM-19375,637.18
127341,1/29/2017,Standard,CK-12595,12.128
127719,7/21/2017,Standard,TW-21025,6.48
128118,11/24/2017,Standard,MY-17380,76.521
128398,5/2/2017,Second,EM-13825,159.56
128447,11/10/2017,Standard,MC-17845,429.592
128832,4/24/2017,First,LS-16945,69.98
128951,7/15/2017,First,RS-19420,1065.84
129203,4/17/2017,Standard,BM-11575,195.136
129224,3/17/2017,Standard,AS-10630,4.608
129441,9/7/2017,Standard,JC-15340,47.94
129777,7/3/2017,Standard,FM-14290,283.46
130603,9/30/2017,Standard,SC-20050,11.646
130687,9/7/2017,First,PF-19225,562.652
130953,7/29/2017,Standard,RF-19735,935.74
131583,6/10/2017,Same Day,CL-11890,40.032
131849,6/6/2017,Standard,GH-14410,31.35
131961,12/8/2017,First,MJ-17740,97.236
132031,4/23/2017,Standard,PN-18775,513.496
132059,9/23/2017,Standard,AP-10915,228.572
132206,6/16/2017,Standard,MK-17905,5.936
132220,11/12/2017,Standard,DJ-13510,62.352
132297,5/27/2017,Standard,DW-13480,598.31
132381,8/22/2017,First,Dp-13240,314.532
132444,11/18/2017,First,CD-12280,409.548
132675,9/24/2017,Standard,KF-16285,148.16
132927,12/9/2017,Standard,RD-19720,11.088
133081,3/11/2017,Standard,PV-18985,90.6
133200,5/6/2017,Standard,DB-13555,1407.2048
133312,11/25/2017,Standard,BD-11500,369.979
133361,5/14/2017,First,AJ-10780,481.59
133781,6/22/2017,First,DC-12850,37.608
134481,8/27/2017,Standard,AR-10405,1488.424
134642,2/25/2017,Standard,SW-20245,428.704
135013,7/24/2017,Same Day,HR-14830,2399.96
135062,8/31/2017,Second,RL-19615,229.544
135230,9/1/2017,Standard,CK-12325,7.58
